dsc_fonte;municipio_origem;cod_ibge_origem;uf_origem;municipio_destino;cod_ibge_destino;uf_destino;ano;mes;distancia_km;valor_frete_tonelada;valor_tonelada_km
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2020;11;2242;250,0;0,1115
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2020;11;1847;260,0;0,1408
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2020;11;1141;150,0;0,1315
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2020;12;1141;145,0;0,1271
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2020;12;1847;250,0;0,1354
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2020;12;2242;240,0;0,107
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2020;12;1194;150,0;0,1256
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;1;1194;160,0;0,134
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;1;1141;160,0;0,1402
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;1;1847;270,0;0,1462
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;1;2242;260,0;0,116
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;2;2242;330,0;0,1472
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;2;1194;210,0;0,1759
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;2;1141;220,0;0,1928
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;2;1847;310,0;0,1678
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;3;1194;260,0;0,2178
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;3;2242;370,0;0,165
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;3;1847;360,0;0,1949
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;3;1141;260,0;0,2279
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;4;2242;330,0;0,1472
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;4;1194;220,0;0,1843
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;4;1847;310,0;0,1678
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;4;1141;210,0;0,184
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;5;1194;200,0;0,1675
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;5;1847;290,0;0,157
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;5;1141;200,0;0,1753
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;5;2242;310,0;0,1383
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;6;1847;300,0;0,1624
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;6;2242;310,0;0,1383
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;6;1194;215,0;0,1801
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;6;1141;210,0;0,184
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;7;1847;300,0;0,1624
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;7;2242;300,0;0,1338
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;7;1194;205,0;0,1717
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;7;1141;190,0;0,1665
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;8;1141;190,0;0,1665
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;8;1194;200,0;0,1675
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;8;2242;290,0;0,1293
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;8;1847;290,0;0,157
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;9;1141;180,0;0,1578
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;9;1194;185,0;0,1549
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;9;1847;285,0;0,1543
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;9;2242;290,0;0,1293
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;10;2242;305,0;0,136
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;10;1847;300,0;0,1624
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;10;1194;190,0;0,1591
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;10;1141;190,0;0,1665
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;11;1141;205,0;0,1797
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;11;1194;195,0;0,1633
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;11;2242;310,0;0,1383
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;11;1847;320,0;0,1733
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2021;12;1194;205,0;0,1717
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2021;12;1141;225,0;0,1972
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2021;12;1847;330,0;0,1787
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;12;2242;335,0;0,1494
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;1;1141;270,0;0,2366
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;1;2242;390,0;0,174
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;1;1194;270,0;0,2261
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;1;1847;390,0;0,2112
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;2;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;2;1141;320,0;0,2805
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;2;1194;290,0;0,2429
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;2;1847;390,0;0,2112
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;3;1141;320,0;0,2805
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;3;2242;440,0;0,1963
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;3;1194;290,0;0,2429
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;3;1847;380,0;0,2057
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;4;1847;380,0;0,2057
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;4;2242;420,0;0,1873
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;4;1194;285,0;0,2387
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;4;1141;310,0;0,2717
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;5;1141;320,0;0,2805
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;5;2242;470,0;0,2096
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;5;1194;270,0;0,2261
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;5;1847;420,0;0,2274
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;6;1847;500,0;0,2707
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;6;1141;390,0;0,3418
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;6;2242;520,0;0,2319
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;6;1194;335,0;0,2806
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;7;1847;490,0;0,2653
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;7;2242;490,0;0,2186
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;7;1194;345,0;0,2889
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;7;1141;385,0;0,3374
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;8;1847;480,0;0,2599
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;8;1141;340,0;0,298
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;8;1194;305,0;0,2554
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;8;2242;480,0;0,2141
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;9;2242;420,0;0,1873
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;9;1847;430,0;0,2328
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;9;1141;280,0;0,2454
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;9;1194;240,0;0,201
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;10;1141;300,0;0,2629
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;10;1847;415,0;0,2247
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;10;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;10;1194;250,0;0,2094
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;11;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;11;1847;405,0;0,2193
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;11;1141;290,0;0,2542
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;11;1194;240,0;0,201
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2022;12;1194;240,0;0,201
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2022;12;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;12;1847;405,0;0,2193
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;12;1141;290,0;0,2542
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;1;1141;320,0;0,2805
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;1;1194;280,0;0,2345
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;1;1847;435,0;0,2355
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;1;2242;495,0;0,2208
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;2;2242;510,0;0,2275
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;2;1847;460,0;0,2491
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;2;1194;290,0;0,2429
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;2;1141;320,0;0,2805
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;3;1194;280,0;0,2345
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;3;1847;460,0;0,2491
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;3;1141;290,0;0,2542
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;3;2242;470,0;0,2096
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;4;1194;275,0;0,2303
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;4;1141;280,0;0,2454
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;4;1847;445,0;0,2409
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;4;2242;455,0;0,2029
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;5;1847;465,0;0,2518
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;5;2242;470,0;0,2096
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;5;1194;280,0;0,2345
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;5;1141;285,0;0,2498
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;6;2242;495,0;0,2208
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;6;1847;490,0;0,2653
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;6;1141;285,0;0,2498
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;6;1194;300,0;0,2513
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;7;1847;510,0;0,2761
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;7;2242;510,0;0,2275
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;7;1194;330,0;0,2764
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;7;1141;300,0;0,2629
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;8;1847;480,0;0,2599
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;8;2242;490,0;0,2186
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;8;1194;300,0;0,2513
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;8;1141;275,0;0,241
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;9;2242;510,0;0,2275
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;9;1141;320,0;0,2805
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;9;1194;330,0;0,2764
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;9;1847;530,0;0,287
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;10;2242;480,0;0,2141
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;10;1194;310,0;0,2596
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;10;1847;500,0;0,2707
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;10;1141;300,0;0,2629
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;11;1847;500,0;0,2707
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;11;2242;470,0;0,2096
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;11;1194;300,0;0,2513
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;11;1141;300,0;0,2629
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2023;12;1194;270,0;0,2261
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;12;2242;450,0;0,2007
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2023;12;1847;480,0;0,2599
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2023;12;1141;280,0;0,2454
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;1;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;1;1847;420,0;0,2274
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;1;1141;250,0;0,2191
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;1;1194;260,0;0,2178
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;2;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;2;1847;420,0;0,2274
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;2;1141;250,0;0,2191
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;2;1194;260,0;0,2178
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;3;1847;400,0;0,2166
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2024;3;1141;240,0;0,2103
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;3;2242;430,0;0,1918
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;COLINAS DO TOCANTINS-TO                           ;1705508                       ;TO        ;2024;3;1194;250,0;0,2094
PESQUISA                        ;QUERÊNCIA-MT                                      ;5107065                       ;MT        ;SANTOS-SP                                         ;3548500                       ;SP        ;2024;4;1847;410,0;0,222
